JobVer,Program,Lettershop,DeliveryZip,DeliverySCF,State,DeliveryDays,DeliveryDaysPostal,StartMailDate,EndMailDate,MailType,MailDays
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,,,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,,,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,,,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,88435,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,,,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87740,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87742,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87745,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87745,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87745,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87745,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87745,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87745,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87745,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87745,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87745,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87745,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87745,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87745,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87747,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87747,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87747,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87747,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87747,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87747,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,87747,870,NM,10,9,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79379,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79379,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79379,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79379,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79379,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79379,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79380,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
B62LXC0,DUMMY,FACILITY1,79347,793,TX,9,8,2016-03-22 00:00:00,2016-03-28 00:00:00,Std,1
